iso2,year,new_sp,sex,age,count
AE,2006,52.0,m,55-64,1.0
AE,2007,56.0,m,55-64,3.0
AE,2008,50.0,m,55-64,3.0
AE,1980,,m,6-5,
AE,1981,,m,6-5,
AE,1982,,m,6-5,
AE,1983,,m,6-5,
AE,1984,,m,6-5,
AE,1985,,m,6-5,
AE,1986,,m,6-5,
AE,1987,,m,6-5,
AE,1988,,m,6-5,
AE,1989,,m,6-5,
AE,1990,,m,6-5,
AE,1991,,m,6-5,
AE,1992,,m,6-5,
AE,1994,,m,6-5,
AE,1996,,m,6-5,
AE,1998,,m,6-5,
AE,1999,31.0,m,6-5,5.0
AE,2000,73.0,m,6-5,10.0
AE,2001,69.0,m,6-5,
AE,2002,57.0,m,6-5,0.0
AE,2003,77.0,m,6-5,10.0
AE,2004,57.0,m,6-5,7.0
AE,2005,62.0,m,6-5,
AE,2006,52.0,m,6-5,4.0
AE,2007,56.0,m,6-5,10.0
AE,2008,50.0,m,6-5,6.0
AE,1980,,m,u,
AE,1981,,m,u,
AE,1982,,m,u,
AE,1983,,m,u,
AE,1984,,m,u,
AE,1985,,m,u,
AE,1986,,m,u,
AE,1987,,m,u,
AE,1988,,m,u,
AE,1989,,m,u,
AE,1990,,m,u,
AE,1991,,m,u,
AE,1992,,m,u,
AE,1994,,m,u,
AE,1996,,m,u,
AE,1998,,m,u,
AE,1999,31.0,m,u,
AE,2000,73.0,m,u,
AE,2001,69.0,m,u,
AE,2002,57.0,m,u,
AE,2003,77.0,m,u,
AE,2004,57.0,m,u,
AE,2005,62.0,m,u,
AE,2006,52.0,m,u,
AE,2007,56.0,m,u,
AE,2008,50.0,m,u,0.0
AF,1980,,f,0-14,
AF,1981,,f,0-14,
AF,1982,,f,0-14,
AF,1983,,f,0-14,
AF,1984,,f,0-14,
AF,1985,,f,0-14,
AF,1986,,f,0-14,
AF,1987,,f,0-14,
AF,1988,,f,0-14,
AF,1989,,f,0-14,
AF,1990,,f,0-14,
AF,1991,,f,0-14,
AF,1997,618.0,f,0-14,5.0
AF,1998,1833.0,f,0-14,45.0
AF,1999,1669.0,f,0-14,25.0
AF,2000,2892.0,f,0-14,93.0
AF,2001,4639.0,f,0-14,146.0
AF,2002,6509.0,f,0-14,192.0
AF,2003,6510.0,f,0-14,245.0
AF,2004,8273.0,f,0-14,256.0
AF,2005,9949.0,f,0-14,320.0
AF,2006,12468.0,f,0-14,442.0
AF,2007,13213.0,f,0-14,475.0
AF,2008,13136.0,f,0-14,428.0
AF,1980,,f,0-4,
AF,1981,,f,0-4,
AF,1982,,f,0-4,
AF,1983,,f,0-4,
AF,1984,,f,0-4,
AF,1985,,f,0-4,
AF,1986,,f,0-4,
AF,1987,,f,0-4,
AF,1988,,f,0-4,
AF,1989,,f,0-4,
AF,1990,,f,0-4,
AF,1991,,f,0-4,
AF,1997,618.0,f,0-4,
AF,1998,1833.0,f,0-4,
AF,1999,1669.0,f,0-4,
AF,2000,2892.0,f,0-4,
AF,2001,4639.0,f,0-4,
AF,2002,6509.0,f,0-4,
AF,2003,6510.0,f,0-4,
AF,2004,8273.0,f,0-4,
AF,2005,9949.0,f,0-4,
AF,2006,12468.0,f,0-4,
AF,2007,13213.0,f,0-4,
AF,2008,13136.0,f,0-4,
AF,1980,,f,15-24,
AF,1981,,f,15-24,
AF,1982,,f,15-24,
AF,1983,,f,15-24,
AF,1984,,f,15-24,
AF,1985,,f,15-24,
AF,1986,,f,15-24,
AF,1987,,f,15-24,
AF,1988,,f,15-24,
AF,1989,,f,15-24,
AF,1990,,f,15-24,
AF,1991,,f,15-24,
AF,1997,618.0,f,15-24,38.0
AF,1998,1833.0,f,15-24,350.0
AF,1999,1669.0,f,15-24,139.0
AF,2000,2892.0,f,15-24,414.0
AF,2001,4639.0,f,15-24,799.0
AF,2002,6509.0,f,15-24,1119.0
AF,2003,6510.0,f,15-24,1152.0
AF,2004,8273.0,f,15-24,1360.0
AF,2005,9949.0,f,15-24,1651.0
AF,2006,12468.0,f,15-24,2139.0
AF,2007,13213.0,f,15-24,2224.0
AF,2008,13136.0,f,15-24,2094.0
AF,1980,,f,25-34,
AF,1981,,f,25-34,
AF,1982,,f,25-34,
AF,1983,,f,25-34,
AF,1984,,f,25-34,
AF,1985,,f,25-34,
AF,1986,,f,25-34,
AF,1987,,f,25-34,
AF,1988,,f,25-34,
AF,1989,,f,25-34,
AF,1990,,f,25-34,
AF,1991,,f,25-34,
AF,1997,618.0,f,25-34,36.0
AF,1998,1833.0,f,25-34,419.0
AF,1999,1669.0,f,25-34,160.0
AF,2000,2892.0,f,25-34,565.0
AF,2001,4639.0,f,25-34,888.0
AF,2002,6509.0,f,25-34,1251.0
AF,2003,6510.0,f,25-34,1287.0
AF,2004,8273.0,f,25-34,1561.0
AF,2005,9949.0,f,25-34,1959.0
AF,2006,12468.0,f,25-34,2340.0
AF,2007,13213.0,f,25-34,2357.0
AF,2008,13136.0,f,25-34,2449.0
AF,1980,,f,35-44,
AF,1981,,f,35-44,
AF,1982,,f,35-44,
AF,1983,,f,35-44,
AF,1984,,f,35-44,
AF,1985,,f,35-44,
AF,1986,,f,35-44,
AF,1987,,f,35-44,
AF,1988,,f,35-44,
AF,1989,,f,35-44,
AF,1990,,f,35-44,
AF,1991,,f,35-44,
AF,1997,618.0,f,35-44,14.0
AF,1998,1833.0,f,35-44,194.0
AF,1999,1669.0,f,35-44,110.0
AF,2000,2892.0,f,35-44,339.0
AF,2001,4639.0,f,35-44,586.0
AF,2002,6509.0,f,35-44,792.0
AF,2003,6510.0,f,35-44,814.0
AF,2004,8273.0,f,35-44,1096.0
AF,2005,9949.0,f,35-44,1302.0
AF,2006,12468.0,f,35-44,1654.0
AF,2007,13213.0,f,35-44,1708.0
AF,2008,13136.0,f,35-44,1614.0
AF,1980,,f,45-54,
AF,1981,,f,45-54,
AF,1982,,f,45-54,
AF,1983,,f,45-54,
AF,1984,,f,45-54,
AF,1985,,f,45-54,
AF,1986,,f,45-54,
AF,1987,,f,45-54,
AF,1988,,f,45-54,
AF,1989,,f,45-54,
AF,1990,,f,45-54,
AF,1991,,f,45-54,
AF,1997,618.0,f,45-54,8.0
AF,1998,1833.0,f,45-54,118.0
AF,1999,1669.0,f,45-54,50.0
AF,2000,2892.0,f,45-54,205.0
AF,2001,4639.0,f,45-54,375.0
AF,2002,6509.0,f,45-54,526.0
AF,2003,6510.0,f,45-54,462.0
AF,2004,8273.0,f,45-54,645.0
AF,2005,9949.0,f,45-54,869.0
AF,2006,12468.0,f,45-54,1006.0
AF,2007,13213.0,f,45-54,1143.0
AF,2008,13136.0,f,45-54,1149.0
AF,1980,,f,5-14,
AF,1981,,f,5-14,
AF,1982,,f,5-14,
AF,1983,,f,5-14,
AF,1984,,f,5-14,
AF,1985,,f,5-14,
AF,1986,,f,5-14,
AF,1987,,f,5-14,
AF,1988,,f,5-14,
AF,1989,,f,5-14,
AF,1990,,f,5-14,
AF,1991,,f,5-14,
AF,1997,618.0,f,5-14,
AF,1998,1833.0,f,5-14,
AF,1999,1669.0,f,5-14,
AF,2000,2892.0,f,5-14,
AF,2001,4639.0,f,5-14,
AF,2002,6509.0,f,5-14,
AF,2003,6510.0,f,5-14,
AF,2004,8273.0,f,5-14,
AF,2005,9949.0,f,5-14,
AF,2006,12468.0,f,5-14,
AF,2007,13213.0,f,5-14,
AF,2008,13136.0,f,5-14,
AF,1980,,f,55-64,
AF,1981,,f,55-64,
AF,1982,,f,55-64,
AF,1983,,f,55-64,
AF,1984,,f,55-64,
AF,1985,,f,55-64,
AF,1986,,f,55-64,
AF,1987,,f,55-64,
AF,1988,,f,55-64,
AF,1989,,f,55-64,
AF,1990,,f,55-64,
AF,1991,,f,55-64,
AF,1997,618.0,f,55-64,0.0
AF,1998,1833.0,f,55-64,61.0
AF,1999,1669.0,f,55-64,25.0
AF,2000,2892.0,f,55-64,99.0
AF,2001,4639.0,f,55-64,179.0
AF,2002,6509.0,f,55-64,320.0
AF,2003,6510.0,f,55-64,305.0
AF,2004,8273.0,f,55-64,413.0
AF,2005,9949.0,f,55-64,471.0
AF,2006,12468.0,f,55-64,630.0
AF,2007,13213.0,f,55-64,771.0
AF,2008,13136.0,f,55-64,817.0
AF,1980,,f,6-5,
AF,1981,,f,6-5,
AF,1982,,f,6-5,
AF,1983,,f,6-5,
AF,1984,,f,6-5,
AF,1985,,f,6-5,
AF,1986,,f,6-5,
AF,1987,,f,6-5,
AF,1988,,f,6-5,
AF,1989,,f,6-5,
AF,1990,,f,6-5,
AF,1991,,f,6-5,
AF,1997,618.0,f,6-5,1.0
AF,1998,1833.0,f,6-5,20.0
AF,1999,1669.0,f,6-5,8.0
AF,2000,2892.0,f,6-5,36.0
AF,2001,4639.0,f,6-5,89.0
AF,2002,6509.0,f,6-5,218.0
AF,2003,6510.0,f,6-5,158.0
AF,2004,8273.0,f,6-5,256.0
AF,2005,9949.0,f,6-5,246.0
AF,2006,12468.0,f,6-5,309.0
AF,2007,13213.0,f,6-5,353.0
AF,2008,13136.0,f,6-5,364.0
AF,1980,,f,u,
AF,1981,,f,u,
AF,1982,,f,u,
AF,1983,,f,u,
AF,1984,,f,u,
AF,1985,,f,u,
AF,1986,,f,u,
AF,1987,,f,u,
AF,1988,,f,u,
AF,1989,,f,u,
AF,1990,,f,u,
AF,1991,,f,u,
AF,1997,618.0,f,u,
AF,1998,1833.0,f,u,
AF,1999,1669.0,f,u,
AF,2000,2892.0,f,u,
AF,2001,4639.0,f,u,
AF,2002,6509.0,f,u,
AF,2003,6510.0,f,u,
AF,2004,8273.0,f,u,
AF,2005,9949.0,f,u,
AF,2006,12468.0,f,u,
AF,2007,13213.0,f,u,
AF,2008,13136.0,f,u,
AF,1980,,m,0-14,
AF,1981,,m,0-14,
AF,1982,,m,0-14,
AF,1983,,m,0-14,
AF,1984,,m,0-14,
AF,1985,,m,0-14,
AF,1986,,m,0-14,
AF,1987,,m,0-14,
AF,1988,,m,0-14,
AF,1989,,m,0-14,
AF,1990,,m,0-14,
AF,1991,,m,0-14,
AF,1997,618.0,m,0-14,0.0
AF,1998,1833.0,m,0-14,30.0
AF,1999,1669.0,m,0-14,8.0
AF,2000,2892.0,m,0-14,52.0
AF,2001,4639.0,m,0-14,129.0
AF,2002,6509.0,m,0-14,90.0
AF,2003,6510.0,m,0-14,127.0
AF,2004,8273.0,m,0-14,139.0
AF,2005,9949.0,m,0-14,151.0
AF,2006,12468.0,m,0-14,193.0
AF,2007,13213.0,m,0-14,186.0
AF,2008,13136.0,m,0-14,187.0
AF,1980,,m,0-4,
AF,1981,,m,0-4,
AF,1982,,m,0-4,
AF,1983,,m,0-4,
AF,1984,,m,0-4,
AF,1985,,m,0-4,
AF,1986,,m,0-4,
AF,1987,,m,0-4,
AF,1988,,m,0-4,
AF,1989,,m,0-4,
AF,1990,,m,0-4,
AF,1991,,m,0-4,
AF,1997,618.0,m,0-4,
AF,1998,1833.0,m,0-4,
AF,1999,1669.0,m,0-4,
AF,2000,2892.0,m,0-4,
AF,2001,4639.0,m,0-4,
AF,2002,6509.0,m,0-4,
AF,2003,6510.0,m,0-4,
AF,2004,8273.0,m,0-4,
AF,2005,9949.0,m,0-4,
AF,2006,12468.0,m,0-4,
AF,2007,13213.0,m,0-4,
AF,2008,13136.0,m,0-4,
AF,1980,,m,15-24,
AF,1981,,m,15-24,
AF,1982,,m,15-24,
AF,1983,,m,15-24,
AF,1984,,m,15-24,
AF,1985,,m,15-24,
AF,1986,,m,15-24,
AF,1987,,m,15-24,
AF,1988,,m,15-24,
AF,1989,,m,15-24,
AF,1990,,m,15-24,
AF,1991,,m,15-24,
AF,1997,618.0,m,15-24,10.0
AF,1998,1833.0,m,15-24,129.0
AF,1999,1669.0,m,15-24,55.0
AF,2000,2892.0,m,15-24,228.0
AF,2001,4639.0,m,15-24,379.0
AF,2002,6509.0,m,15-24,476.0
AF,2003,6510.0,m,15-24,511.0
AF,2004,8273.0,m,15-24,537.0
AF,2005,9949.0,m,15-24,606.0
AF,2006,12468.0,m,15-24,837.0
AF,2007,13213.0,m,15-24,856.0
AF,2008,13136.0,m,15-24,941.0
AF,1980,,m,25-34,
AF,1981,,m,25-34,
AF,1982,,m,25-34,
AF,1983,,m,25-34,
AF,1984,,m,25-34,
AF,1985,,m,25-34,
AF,1986,,m,25-34,
AF,1987,,m,25-34,
AF,1988,,m,25-34,
AF,1989,,m,25-34,
AF,1990,,m,25-34,
AF,1991,,m,25-34,
AF,1997,618.0,m,25-34,6.0
AF,1998,1833.0,m,25-34,128.0
AF,1999,1669.0,m,25-34,55.0
AF,2000,2892.0,m,25-34,183.0
AF,2001,4639.0,m,25-34,349.0
AF,2002,6509.0,m,25-34,481.0
AF,2003,6510.0,m,25-34,436.0
AF,2004,8273.0,m,25-34,568.0
AF,2005,9949.0,m,25-34,560.0
AF,2006,12468.0,m,25-34,791.0
AF,2007,13213.0,m,25-34,840.0
AF,2008,13136.0,m,25-34,773.0
AF,1980,,m,35-44,
AF,1981,,m,35-44,
AF,1982,,m,35-44,
AF,1983,,m,35-44,
AF,1984,,m,35-44,
AF,1985,,m,35-44,
AF,1986,,m,35-44,
AF,1987,,m,35-44,
AF,1988,,m,35-44,
AF,1989,,m,35-44,
AF,1990,,m,35-44,
AF,1991,,m,35-44,
AF,1997,618.0,m,35-44,3.0
AF,1998,1833.0,m,35-44,90.0
AF,1999,1669.0,m,35-44,47.0
AF,2000,2892.0,m,35-44,149.0
AF,2001,4639.0,m,35-44,274.0
AF,2002,6509.0,m,35-44,368.0
AF,2003,6510.0,m,35-44,284.0
AF,2004,8273.0,m,35-44,360.0
AF,2005,9949.0,m,35-44,472.0
AF,2006,12468.0,m,35-44,574.0
AF,2007,13213.0,m,35-44,597.0
AF,2008,13136.0,m,35-44,545.0
AF,1980,,m,45-54,
AF,1981,,m,45-54,
AF,1982,,m,45-54,
AF,1983,,m,45-54,
AF,1984,,m,45-54,
AF,1985,,m,45-54,
AF,1986,,m,45-54,
AF,1987,,m,45-54,
AF,1988,,m,45-54,
AF,1989,,m,45-54,
AF,1990,,m,45-54,
AF,1991,,m,45-54,
AF,1997,618.0,m,45-54,5.0
AF,1998,1833.0,m,45-54,89.0
AF,1999,1669.0,m,45-54,34.0
AF,2000,2892.0,m,45-54,129.0
AF,2001,4639.0,m,45-54,204.0
AF,2002,6509.0,m,45-54,246.0
AF,2003,6510.0,m,45-54,256.0
AF,2004,8273.0,m,45-54,358.0
AF,2005,9949.0,m,45-54,453.0
AF,2006,12468.0,m,45-54,572.0
AF,2007,13213.0,m,45-54,566.0
AF,2008,13136.0,m,45-54,570.0
AF,1980,,m,5-14,
AF,1981,,m,5-14,
AF,1982,,m,5-14,
AF,1983,,m,5-14,
AF,1984,,m,5-14,
AF,1985,,m,5-14,
AF,1986,,m,5-14,
AF,1987,,m,5-14,
AF,1988,,m,5-14,
AF,1989,,m,5-14,
AF,1990,,m,5-14,
AF,1991,,m,5-14,
AF,1997,618.0,m,5-14,
AF,1998,1833.0,m,5-14,
AF,1999,1669.0,m,5-14,
AF,2000,2892.0,m,5-14,
AF,2001,4639.0,m,5-14,
AF,2002,6509.0,m,5-14,
AF,2003,6510.0,m,5-14,
AF,2004,8273.0,m,5-14,
AF,2005,9949.0,m,5-14,
AF,2006,12468.0,m,5-14,
AF,2007,13213.0,m,5-14,
AF,2008,13136.0,m,5-14,
AF,1980,,m,55-64,
AF,1981,,m,55-64,
AF,1982,,m,55-64,
AF,1983,,m,55-64,
AF,1984,,m,55-64,
AF,1985,,m,55-64,
AF,1986,,m,55-64,
AF,1987,,m,55-64,
AF,1988,,m,55-64,
AF,1989,,m,55-64,
AF,1990,,m,55-64,
AF,1991,,m,55-64,
AF,1997,618.0,m,55-64,2.0
AF,1998,1833.0,m,55-64,64.0
AF,1999,1669.0,m,55-64,21.0
AF,2000,2892.0,m,55-64,94.0
AF,2001,4639.0,m,55-64,139.0
AF,2002,6509.0,m,55-64,241.0
AF,2003,6510.0,m,55-64,288.0
AF,2004,8273.0,m,55-64,386.0
AF,2005,9949.0,m,55-64,470.0
AF,2006,12468.0,m,55-64,572.0
AF,2007,13213.0,m,55-64,630.0
AF,2008,13136.0,m,55-64,630.0
AF,1980,,m,6-5,
AF,1981,,m,6-5,
AF,1982,,m,6-5,
AF,1983,,m,6-5,
AF,1984,,m,6-5,
AF,1985,,m,6-5,
AF,1986,,m,6-5,
AF,1987,,m,6-5,
AF,1988,,m,6-5,
AF,1989,,m,6-5,
AF,1990,,m,6-5,
AF,1991,,m,6-5,
AF,1997,618.0,m,6-5,0.0
AF,1998,1833.0,m,6-5,41.0
AF,1999,1669.0,m,6-5,8.0
AF,2000,2892.0,m,6-5,80.0
AF,2001,4639.0,m,6-5,103.0
AF,2002,6509.0,m,6-5,189.0
AF,2003,6510.0,m,6-5,203.0
AF,2004,8273.0,m,6-5,310.0
AF,2005,9949.0,m,6-5,419.0
AF,2006,12468.0,m,6-5,410.0
AF,2007,13213.0,m,6-5,507.0
AF,2008,13136.0,m,6-5,575.0
AF,1980,,m,u,
AF,1981,,m,u,
AF,1982,,m,u,
AF,1983,,m,u,
AF,1984,,m,u,
AF,1985,,m,u,
AF,1986,,m,u,
AF,1987,,m,u,
AF,1988,,m,u,
AF,1989,,m,u,
AF,1990,,m,u,
AF,1991,,m,u,
AF,1997,618.0,m,u,
AF,1998,1833.0,m,u,
AF,1999,1669.0,m,u,
AF,2000,2892.0,m,u,
AF,2001,4639.0,m,u,
AF,2002,6509.0,m,u,
AF,2003,6510.0,m,u,
AF,2004,8273.0,m,u,
AF,2005,9949.0,m,u,
AF,2006,12468.0,m,u,
AF,2007,13213.0,m,u,
AF,2008,13136.0,m,u,
AG,1980,,f,0-14,
AG,1981,,f,0-14,
AG,1982,,f,0-14,
AG,1983,,f,0-14,
AG,1984,,f,0-14,
AG,1985,,f,0-14,
AG,1986,,f,0-14,
AG,1987,,f,0-14,
AG,1988,,f,0-14,
AG,1989,,f,0-14,
AG,1990,,f,0-14,
AG,1991,,f,0-14,
AG,1992,,f,0-14,
AG,1995,,f,0-14,
AG,1996,2.0,f,0-14,0.0
AG,1997,,f,0-14,
AG,1998,,f,0-14,
AG,1999,1.0,f,0-14,
AG,2000,3.0,f,0-14,1.0
AG,2001,1.0,f,0-14,0.0
AG,2002,2.0,f,0-14,2.0
AG,2003,1.0,f,0-14,0.0
AG,2004,,f,0-14,
AG,2005,6.0,f,0-14,
AG,2006,4.0,f,0-14,
AG,2007,2.0,f,0-14,0.0
AG,2008,1.0,f,0-14,
AG,1980,,f,0-4,
AG,1981,,f,0-4,
AG,1982,,f,0-4,
AG,1983,,f,0-4,
AG,1984,,f,0-4,
AG,1985,,f,0-4,
AG,1986,,f,0-4,
AG,1987,,f,0-4,
AG,1988,,f,0-4,
AG,1989,,f,0-4,
AG,1990,,f,0-4,
AG,1991,,f,0-4,
AG,1992,,f,0-4,
AG,1995,,f,0-4,
AG,1996,2.0,f,0-4,
AG,1997,,f,0-4,
AG,1998,,f,0-4,
AG,1999,1.0,f,0-4,
AG,2000,3.0,f,0-4,
AG,2001,1.0,f,0-4,
AG,2002,2.0,f,0-4,
AG,2003,1.0,f,0-4,
AG,2004,,f,0-4,
AG,2005,6.0,f,0-4,
AG,2006,4.0,f,0-4,
AG,2007,2.0,f,0-4,0.0
AG,2008,1.0,f,0-4,
AG,1980,,f,15-24,
AG,1981,,f,15-24,
AG,1982,,f,15-24,
AG,1983,,f,15-24,
AG,1984,,f,15-24,
AG,1985,,f,15-24,
AG,1986,,f,15-24,
AG,1987,,f,15-24,
AG,1988,,f,15-24,
AG,1989,,f,15-24,
AG,1990,,f,15-24,
AG,1991,,f,15-24,
AG,1992,,f,15-24,
AG,1995,,f,15-24,
AG,1996,2.0,f,15-24,0.0
AG,1997,,f,15-24,
AG,1998,,f,15-24,
AG,1999,1.0,f,15-24,
AG,2000,3.0,f,15-24,1.0
AG,2001,1.0,f,15-24,1.0
AG,2002,2.0,f,15-24,0.0
AG,2003,1.0,f,15-24,0.0
AG,2004,,f,15-24,
AG,2005,6.0,f,15-24,2.0
AG,2006,4.0,f,15-24,
AG,2007,2.0,f,15-24,0.0
AG,2008,1.0,f,15-24,
AG,1980,,f,25-34,
AG,1981,,f,25-34,
AG,1982,,f,25-34,
AG,1983,,f,25-34,
AG,1984,,f,25-34,
AG,1985,,f,25-34,
AG,1986,,f,25-34,
AG,1987,,f,25-34,
AG,1988,,f,25-34,
AG,1989,,f,25-34,
AG,1990,,f,25-34,
AG,1991,,f,25-34,
AG,1992,,f,25-34,
AG,1995,,f,25-34,
AG,1996,2.0,f,25-34,0.0
AG,1997,,f,25-34,
AG,1998,,f,25-34,
AG,1999,1.0,f,25-34,
AG,2000,3.0,f,25-34,1.0
AG,2001,1.0,f,25-34,0.0
AG,2002,2.0,f,25-34,1.0
AG,2003,1.0,f,25-34,0.0
AG,2004,,f,25-34,
AG,2005,6.0,f,25-34,2.0
AG,2006,4.0,f,25-34,
AG,2007,2.0,f,25-34,0.0
AG,2008,1.0,f,25-34,
AG,1980,,f,35-44,
AG,1981,,f,35-44,
AG,1982,,f,35-44,
AG,1983,,f,35-44,
AG,1984,,f,35-44,
AG,1985,,f,35-44,
AG,1986,,f,35-44,
AG,1987,,f,35-44,
AG,1988,,f,35-44,
AG,1989,,f,35-44,
AG,1990,,f,35-44,
AG,1991,,f,35-44,
AG,1992,,f,35-44,
AG,1995,,f,35-44,
AG,1996,2.0,f,35-44,1.0
AG,1997,,f,35-44,
AG,1998,,f,35-44,
AG,1999,1.0,f,35-44,
AG,2000,3.0,f,35-44,0.0
AG,2001,1.0,f,35-44,0.0
AG,2002,2.0,f,35-44,0.0
AG,2003,1.0,f,35-44,0.0
AG,2004,,f,35-44,
AG,2005,6.0,f,35-44,
AG,2006,4.0,f,35-44,
AG,2007,2.0,f,35-44,0.0
AG,2008,1.0,f,35-44,
AG,1980,,f,45-54,
AG,1981,,f,45-54,
AG,1982,,f,45-54,
AG,1983,,f,45-54,
AG,1984,,f,45-54,
AG,1985,,f,45-54,
AG,1986,,f,45-54,
AG,1987,,f,45-54,
AG,1988,,f,45-54,
AG,1989,,f,45-54,
AG,1990,,f,45-54,
AG,1991,,f,45-54,
AG,1992,,f,45-54,
AG,1995,,f,45-54,
AG,1996,2.0,f,45-54,0.0
AG,1997,,f,45-54,
AG,1998,,f,45-54,
AG,1999,1.0,f,45-54,
AG,2000,3.0,f,45-54,0.0
AG,2001,1.0,f,45-54,0.0
AG,2002,2.0,f,45-54,0.0
AG,2003,1.0,f,45-54,0.0
AG,2004,,f,45-54,
AG,2005,6.0,f,45-54,
AG,2006,4.0,f,45-54,
AG,2007,2.0,f,45-54,0.0
AG,2008,1.0,f,45-54,
AG,1980,,f,5-14,
AG,1981,,f,5-14,
AG,1982,,f,5-14,
AG,1983,,f,5-14,
AG,1984,,f,5-14,
AG,1985,,f,5-14,
AG,1986,,f,5-14,
AG,1987,,f,5-14,
AG,1988,,f,5-14,
AG,1989,,f,5-14,
AG,1990,,f,5-14,
AG,1991,,f,5-14,
AG,1992,,f,5-14,
AG,1995,,f,5-14,
AG,1996,2.0,f,5-14,
AG,1997,,f,5-14,
AG,1998,,f,5-14,
AG,1999,1.0,f,5-14,
AG,2000,3.0,f,5-14,
AG,2001,1.0,f,5-14,
AG,2002,2.0,f,5-14,
AG,2003,1.0,f,5-14,
AG,2004,,f,5-14,
AG,2005,6.0,f,5-14,
AG,2006,4.0,f,5-14,
AG,2007,2.0,f,5-14,0.0
AG,2008,1.0,f,5-14,
AG,1980,,f,55-64,
AG,1981,,f,55-64,
AG,1982,,f,55-64,
AG,1983,,f,55-64,
AG,1984,,f,55-64,
AG,1985,,f,55-64,
AG,1986,,f,55-64,
AG,1987,,f,55-64,
AG,1988,,f,55-64,
AG,1989,,f,55-64,
AG,1990,,f,55-64,
AG,1991,,f,55-64,
AG,1992,,f,55-64,
AG,1995,,f,55-64,
AG,1996,2.0,f,55-64,0.0
AG,1997,,f,55-64,
AG,1998,,f,55-64,
AG,1999,1.0,f,55-64,
AG,2000,3.0,f,55-64,0.0
AG,2001,1.0,f,55-64,0.0
AG,2002,2.0,f,55-64,0.0
AG,2003,1.0,f,55-64,0.0
AG,2004,,f,55-64,
AG,2005,6.0,f,55-64,
AG,2006,4.0,f,55-64,
AG,2007,2.0,f,55-64,0.0
AG,2008,1.0,f,55-64,
AG,1980,,f,6-5,
AG,1981,,f,6-5,
AG,1982,,f,6-5,
AG,1983,,f,6-5,
AG,1984,,f,6-5,
AG,1985,,f,6-5,
AG,1986,,f,6-5,
AG,1987,,f,6-5,
AG,1988,,f,6-5,
AG,1989,,f,6-5,
AG,1990,,f,6-5,
AG,1991,,f,6-5,
AG,1992,,f,6-5,
AG,1995,,f,6-5,
AG,1996,2.0,f,6-5,0.0
AG,1997,,f,6-5,
AG,1998,,f,6-5,
AG,1999,1.0,f,6-5,
AG,2000,3.0,f,6-5,0.0
AG,2001,1.0,f,6-5,0.0
AG,2002,2.0,f,6-5,0.0
AG,2003,1.0,f,6-5,0.0
AG,2004,,f,6-5,
AG,2005,6.0,f,6-5,
AG,2006,4.0,f,6-5,
AG,2007,2.0,f,6-5,0.0
AG,2008,1.0,f,6-5,
AG,1980,,f,u,
AG,1981,,f,u,
AG,1982,,f,u,
AG,1983,,f,u,
AG,1984,,f,u,
AG,1985,,f,u,
AG,1986,,f,u,
AG,1987,,f,u,
AG,1988,,f,u,
AG,1989,,f,u,
AG,1990,,f,u,
AG,1991,,f,u,
AG,1992,,f,u,
AG,1995,,f,u,
AG,1996,2.0,f,u,
AG,1997,,f,u,
AG,1998,,f,u,
AG,1999,1.0,f,u,
AG,2000,3.0,f,u,
AG,2001,1.0,f,u,
AG,2002,2.0,f,u,
AG,2003,1.0,f,u,
AG,2004,,f,u,
AG,2005,6.0,f,u,
AG,2006,4.0,f,u,
AG,2007,2.0,f,u,
AG,2008,1.0,f,u,
AG,1980,,m,0-14,
AG,1981,,m,0-14,
AG,1982,,m,0-14,
AG,1983,,m,0-14,
AG,1984,,m,0-14,
AG,1985,,m,0-14,
AG,1986,,m,0-14,
AG,1987,,m,0-14,
AG,1988,,m,0-14,
AG,1989,,m,0-14,
AG,1990,,m,0-14,
AG,1991,,m,0-14,
AG,1992,,m,0-14,
AG,1995,,m,0-14,
AG,1996,2.0,m,0-14,0.0
AG,1997,,m,0-14,
AG,1998,,m,0-14,
AG,1999,1.0,m,0-14,
AG,2000,3.0,m,0-14,0.0
AG,2001,1.0,m,0-14,
AG,2002,2.0,m,0-14,0.0
AG,2003,1.0,m,0-14,0.0
AG,2004,,m,0-14,
AG,2005,6.0,m,0-14,
AG,2006,4.0,m,0-14,
AG,2007,2.0,m,0-14,0.0
AG,2008,1.0,m,0-14,
AG,1980,,m,0-4,
AG,1981,,m,0-4,
AG,1982,,m,0-4,
AG,1983,,m,0-4,
AG,1984,,m,0-4,
AG,1985,,m,0-4,
AG,1986,,m,0-4,
AG,1987,,m,0-4,
AG,1988,,m,0-4,
AG,1989,,m,0-4,
AG,1990,,m,0-4,
AG,1991,,m,0-4,
AG,1992,,m,0-4,
AG,1995,,m,0-4,
AG,1996,2.0,m,0-4,
AG,1997,,m,0-4,
AG,1998,,m,0-4,
AG,1999,1.0,m,0-4,
AG,2000,3.0,m,0-4,
AG,2001,1.0,m,0-4,
AG,2002,2.0,m,0-4,
AG,2003,1.0,m,0-4,
AG,2004,,m,0-4,
AG,2005,6.0,m,0-4,
AG,2006,4.0,m,0-4,
AG,2007,2.0,m,0-4,0.0
AG,2008,1.0,m,0-4,
AG,1980,,m,15-24,
AG,1981,,m,15-24,
AG,1982,,m,15-24,
AG,1983,,m,15-24,
AG,1984,,m,15-24,
